3,269.0,4.891
3,320.0,4.051
3,380.0,5.947
3,252.0,5.25
5,950.0,5.89
3,299.0,5.137
4,579.0,5.17
4,375.0,5.068
5,289.0,2.897
3,309.0,4.754
3,295.068,5.966
3,320.0,5.34
3,499.0,5.544
4,300.0,4.286
3,290.0,5.37
3,345.0,4.107
4,449.0,4.157
3,420.0,5.63
3,329.0,5.612
3,355.0,5.547
3,226.0,5.022
3,600.0,5.66
3,319.024,5.876
4,569.0,5.035
3,329.0,4.7
3,370.496,5.6
3,339.0,5.845
3,329.0,4.7
3,245.0,5.072
3,319.0,4.797
3,273.0,3.456
3,364.0,5.6
5,690.0,5.0
3,275.0,5.189
3,397.0,4.363
4,450.0,3.629
3,359.0,6.19
3,276.36400000000003,5.71
3,333.06,6.1
4,381.457,5.51
3,340.0,5.231
3,355.0,4.494
4,385.0,4.278
4,279.0,4.359
3,322.558,5.71
3,339.0,4.644
3,353.88199999999995,5.9
4,465.0,5.167
3,289.0,4.617
3,326.073,6.15
4,259.0,3.889
4,375.0,3.947
3,415.0,5.432
6,1140.0,5.907
3,276.0,5.208
5,450.0,3.462
3,245.0,5.104
5,900.0,5.833
3,409.0,3.728
4,599.0,4.075
3,363.13300000000004,6.1
3,245.7,4.2
3,308.066,6.05
3,323.357,5.737
3,385.0,4.02
4,469.0,5.098
3,400.0,5.797
3,370.0,5.139
4,334.57300000000004,4.588
3,289.0,4.359
3,409.0,4.398
3,299.0,5.059
3,309.0,5.237
3,315.0,3.987
3,615.0,5.971
3,310.0,4.844
4,324.9,4.391
3,328.842,5.75
3,360.0,3.288
3,311.76599999999996,5.71
3,320.0,4.211
5,420.0,4.615
3,265.0,5.638
4,299.0,4.053
4,355.0,4.797
3,298.0,4.656
5,690.0,5.0
3,263.0,5.977
4,350.0,4.62
3,210.0,4.286
3,344.0,5.548
4,340.0,4.802
3,209.0,4.86
3,365.0,5.53
4,399.0,4.68
3,274.0,3.558
3,265.0,5.638
3,324.0,4.765
3,275.0,4.297
3,335.0,4.718
3,230.0,5.425
3,310.0,4.769
3,325.0,5.328
3,249.99900000000002,4.63
3,279.0,4.359
3,438.691,5.668
3,340.0,5.231
4,399.0,4.64
4,329.999,4.402
3,300.0,4.087
4,390.0,3.0
3,219.99900000000002,4.681
3,379.0,5.122
3,309.0,4.446
3,285.0,5.938
3,350.0,5.469
3,349.566,5.71
3,318.0,4.746
3,320.0,5.161
3,456.19199999999995,5.94
3,289.0,5.352
3,285.0,4.453
3,285.0,6.064
3,329.0,4.7
3,296.56,5.966
3,275.0,5.851
3,402.0,6.0
4,625.0,5.208
3,259.0,4.841
3,374.775,5.7
3,299.0,5.802
4,259.0,3.463
3,436.51800000000003,6.089
3,290.0,4.531
3,402.0,6.0
3,329.0,4.91
3,340.0,5.667
3,279.0,5.936
4,385.0,4.278
3,348.406,5.8
3,390.0,5.963
3,380.0,4.162
3,357.18,6.0
3,324.0,4.629
4,315.0,4.28
3,320.0,4.571
3,299.0,5.642
3,275.0,4.297
3,459.0,6.203
4,465.0,6.001
5,450.0,4.891
4,390.2,5.66
3,335.029,5.61
3,311.92,5.6
3,320.0,5.161
3,320.0,5.161
3,330.055,5.5
3,325.0,5.078
3,395.0,5.197
3,335.0,5.678
4,325.0,4.643
3,280.29900000000004,5.96
4,590.0,3.933
3,279.0,3.577
3,289.0,6.149
3,315.0,5.339
3,255.0,5.312
3,278.0,4.633
4,355.0,4.797
4,450.0,4.399
3,349.99,4.38
3,364.981,5.103
4,349.0,5.369
3,279.0,6.2
4,665.26,6.2
3,419.0,5.339
3,320.0,4.946
4,390.0,2.998
3,265.0,3.955
3,285.0,3.857
3,359.0,5.279
3,376.23199999999997,5.624
3,374.906,5.587
4,435.0,4.693
3,299.0,4.823
3,210.0,3.889
3,330.0,3.878
4,330.0,4.43
3,310.0,5.345
3,320.698,5.925
3,318.0,5.072
3,275.397,6.15
3,450.6,6.08
4,450.165,5.8
3,319.0,3.775
3,328.0,5.857
4,320.0,3.077
4,317.0,4.877
3,399.0,5.392
3,314.029,5.56
3,309.0,4.754
3,320.0,6.028
3,321.53,5.71
4,597.5930000000001,5.723
3,387.0,4.691
3,398.0,6.058
3,275.0,4.741
4,285.0,3.904
3,390.0,6.0
3,289.0,5.207
3,300.685,6.05
3,320.0,4.103
5,499.0,4.124
3,285.0,5.327
3,399.0,6.186
4,368.0,5.576
4,349.0,4.915
3,315.0,4.992
3,240.0,3.816
3,315.0,6.176
5,369.0,3.527
4,329.0,4.589
3,295.0,4.609
3,349.0,6.123
4,420.0,3.922
3,288.0,3.84
3,245.0,5.104
3,310.0,3.875
3,370.0,5.477
3,360.0,6.207
4,338.921,6.05
4,790.0,6.077
3,299.0,5.059
3,345.0,4.866
3,380.0,5.135
3,288.44599999999997,5.966
3,260.0,4.643
3,330.0,4.654
3,335.59,5.61
3,263.0,5.923
5,650.0,4.083
3,289.0,6.021
3,310.0,3.904
3,345.0,4.662
3,355.0,4.438
3,385.0,6.21
3,294.0,5.765
3,337.0,5.591
3,295.0,4.609
3,390.0,4.382
3,315.0,4.922
3,299.0,4.241
3,266.0,5.542
3,278.0,4.68
5,328.0,4.539
3,362.6,5.578
3,344.0,5.548
3,374.0,5.582
5,495.0,3.3
3,340.0,4.304
3,359.0,6.19
4,497.0,3.913
3,340.0,5.231
3,394.67400000000004,5.867
3,259.0,5.511
3,325.0,5.328
3,285.0,5.938
3,349.0,5.817
3,390.0,4.659
3,408.45599999999996,6.2
3,340.0,5.763
3,299.0,5.068
4,825.0,5.574
3,320.0,5.161
4,409.5,5.25
3,279.0,5.812
3,335.714,5.499
4,435.0,5.577
4,511.017,6.02
4,599.0,5.546
3,481.0,5.992
4,619.0,5.627
4,410.0,4.141
3,290.0,5.37
3,320.0,5.246
4,663.0,5.816
3,292.04,5.96
4,365.0,5.119
3,353.941,5.9
3,423.523,6.1
3,280.0,5.833
4,499.0,4.99
4,419.0,4.06
4,493.116,5.845
3,450.0,4.412
5,530.0,5.889
3,342.0,4.071
3,275.0,5.851
3,314.782,6.05
4,419.0,5.048
3,320.0,4.145
4,350.0,3.447
3,450.0,5.976
3,349.0,4.781
4,310.0,4.844
5,575.0,5.47
4,369.0,3.968
3,412.564,5.902
4,604.706,5.849
3,330.0,5.046
4,320.0,4.267
3,326.76099999999997,6.05
3,309.0,4.465
4,420.0,4.286
4,385.0,3.923
3,349.82800000000003,6.102
3,335.0,5.369
6,790.0,6.11
3,349.0,5.453
4,499.999,5.263
3,345.0,5.75
3,295.0,3.933
3,365.284,5.8
4,420.0,4.698
6,1140.0,5.925
3,312.967,6.05
3,324.668,5.925
4,319.0,5.063
4,350.0,4.749
3,417.0,4.484
3,345.0,5.847
3,649.0,5.982
3,359.885,5.76
4,555.0,5.704
3,305.0,3.563
4,350.0,4.375
3,320.0,3.99
3,275.0,5.189
3,285.0,5.377
5,0.001,0.0
3,299.233,6.05
4,690.0,5.308
4,350.0,3.447
3,389.0,5.894
3,265.0,4.417
4,455.0,5.13
3,289.0,5.352
3,265.0,5.521
3,439.9,5.865
4,599.0,5.546
5,429.0,3.272
4,320.0,5.246
3,520.0,5.73
4,357.37199999999996,5.66
3,344.101,6.1
3,320.0,4.103
3,250.0,4.63
3,339.0,4.644
3,359.0,5.279
3,290.0,3.816
3,281.632,5.86
4,392.0,3.92
3,404.644,5.735
4,488.0,5.137
3,333.994,6.2
4,630.0,5.812
3,298.0,4.656
3,299.0,4.784
3,335.0,4.745
3,423.42,6.184
3,330.0,5.0
3,438.82199999999995,5.692
3,275.0,5.288
4,365.0,4.932
3,279.875,6.25
3,314.782,6.05
3,360.0,5.806
3,330.0,5.263
3,450.0,4.403
3,265.0,2.524
3,290.0,4.625
3,309.0,4.928
3,199.0,3.087
4,309.9,4.998
3,490.0,4.261
3,288.44599999999997,5.966
3,200.0,3.333
3,269.0,5.037
3,264.0,5.581
3,310.0,5.254
4,459.0,4.781
3,319.0,5.596
3,279.0,5.861
3,339.0,5.557
3,320.0,4.923
3,315.0,5.0
3,296.7,5.298
5,750.0,5.716
3,278.0,4.633
4,405.0,5.159
4,305.0,4.357
3,264.0,5.617
3,319.9,4.101
3,289.0,4.983
3,329.0,4.387
5,534.42,6.0
3,419.0,4.656
4,465.0,5.946
3,340.0,5.075
3,400.0,5.797
4,399.9,4.039
3,384.395,5.994
3,312.0,4.8
3,578.0,5.526
3,270.0,5.87
3,408.45599999999996,6.2
3,334.92800000000005,6.05
3,265.0,3.732
3,279.0,4.982
3,290.0,6.144
3,225.0,5.114
4,320.0,4.267
3,440.0,5.805
3,279.0,3.577
3,344.0,5.548
3,260.0,4.643
3,325.0,5.134
3,399.0,5.399
3,285.0,4.299
4,335.01099999999997,4.594
4,289.0,3.905
3,349.74199999999996,6.2
3,283.0,4.422
3,295.0,4.557
3,349.18800000000005,6.25
5,475.0,4.318
5,351.0,4.154
4,338.921,6.05
5,697.6,6.199
3,288.89099999999996,3.699
3,299.0,4.709
4,409.0,3.752
3,345.0,5.75
3,285.0,5.089
3,330.0,5.03
3,280.0,5.833
3,420.0,5.06
3,349.74199999999996,6.2
3,335.606,6.2
3,352.691,5.925
3,429.458,5.508
6,280.0,3.457
4,329.0,5.576
3,270.0,4.199
3,354.0,4.849
4,330.0,5.085
4,217.7,2.981
3,335.0,4.745
3,360.0,3.288
3,268.0,5.469
3,320.0,5.0
4,450.0,5.056
4,349.0,5.369
3,335.606,6.2
3,316.994,5.81
3,350.0,4.531
3,289.0,5.453
4,359.9,5.453
4,330.0,3.882
4,499.0,4.416
3,329.0,4.387
3,390.0,4.762
4,525.0,5.676
3,270.0,4.655
3,340.464,6.15
4,497.58,6.0
4,331.0,4.702
4,426.93199999999996,6.2
4,345.0,4.059
4,338.921,6.05
3,300.0,4.666
3,354.413,5.9
3,268.5,5.066
4,335.0,5.234
4,279.0,4.299
3,311.36,5.6
3,429.0,5.797
3,275.397,6.15
3,289.0,6.021
3,299.0,5.23
4,370.0,5.02
3,245.0,4.712
3,339.0,5.845
3,356.019,6.21
3,285.0,5.377
4,399.9,3.999
3,338.0,4.63
3,320.77099999999996,6.05
3,399.0,5.885
3,264.0,3.718
5,520.0,3.794
3,281.865,5.7
3,333.0,5.203
3,245.0,5.072
3,399.0,4.64
4,403.97900000000004,5.738
4,484.13199999999995,6.21
3,310.401,5.966
3,275.0,5.189
3,418.0,5.359
3,279.0,6.132
3,330.0,5.789
3,439.0,5.701
3,1100.0,4.28
3,346.5,5.25
3,410.0,4.881
3,465.0,5.812
4,499.0,4.455
4,365.0,5.119
3,433.851,6.089
3,259.0,4.887
3,390.0,5.132
3,239.0,4.527
3,410.0,4.534
4,419.0,5.238
4,473.333,5.778
3,312.442,6.1
3,305.0,4.692
3,260.0,4.333
4,444.0,4.268
3,530.0,5.487
3,210.0,3.717
3,300.0,4.286
4,400.0,4.0
3,295.0,4.557
3,351.0,5.661
3,399.0,4.988
3,414.0,5.595
3,430.0,4.971
3,334.06800000000004,6.15
3,265.0,5.019
3,360.42,6.0
3,210.0,3.889
3,308.611,5.966
3,299.0,5.33
3,269.0,4.804
3,207.0,2.996
3,439.0,5.949
3,250.0,5.102
3,295.0,4.47
3,339.0,5.297
3,200.0,3.333
3,648.0,6.231
4,350.0,4.73
3,344.0,5.504
4,513.5,5.706
3,408.45599999999996,6.2
4,599.0,4.573
3,235.0,3.489
4,350.0,5.469
3,320.0,5.161
3,405.769,5.869
3,359.0,4.378
4,310.0,4.139
4,460.0,5.75
3,356.014,5.66
3,369.0,5.766
3,229.0,6.026
4,525.0,5.676
3,299.0,5.068
4,370.0,5.0
3,405.0,5.151
4,419.0,5.238
3,560.0,5.333
3,279.0,4.359
3,299.0,5.068
3,267.0,5.394
3,265.0,4.226
4,390.0,3.0
3,290.0,6.17
4,450.0,3.672
3,275.0,5.851
4,334.724,4.59
4,450.0,3.462
3,329.0,4.693
3,363.13300000000004,6.1
4,652.6,6.199
3,310.0,5.15
3,300.0,4.286
3,425.0,3.952
3,278.0,4.633
3,335.0,4.718
3,335.0,5.776
3,329.27099999999996,6.15
3,317.819,5.71
3,345.0,5.75
4,777.0,5.013
5,429.0,4.29
4,340.0,4.789
3,350.0,4.545
3,274.0,3.468
3,354.6,6.0
3,289.0,5.453
3,299.73,4.882
3,380.0,3.866
4,334.769,4.59
3,245.0,5.104
3,329.27099999999996,6.15
3,268.5,5.066
4,474.725,5.832
3,410.0,6.119
3,233.0,4.236
3,410.0,4.607
3,338.0,4.568
4,350.0,4.375
3,299.0,5.068
4,338.921,6.05
3,299.0,4.619
3,348.36699999999996,5.71
3,284.0,5.68
4,210.0,2.459
3,305.0,5.755
3,298.0,4.656
3,364.0,4.715
3,300.0,5.357
3,298.0,6.208
3,345.0,4.618
4,396.272,5.724
3,299.0,4.614
3,309.0,4.851
4,350.0,4.375
3,318.0,4.576
4,420.0,4.2
3,316.0,5.04
4,825.0,5.658
4,340.0,4.789
3,290.0,4.531
4,360.0,4.068
3,350.0,6.14
3,264.0,5.617
3,299.0,5.068
3,346.0,5.291
5,550.0,4.661
3,374.999,5.515
3,459.0,5.81
3,335.0,5.715
3,345.0,4.481
3,385.0,4.966
3,308.611,5.966
3,328.61400000000003,5.81
3,340.0,5.231
3,353.88199999999995,5.9
3,284.0,4.515
3,256.0,4.571
3,377.0,5.891
4,299.0,3.987
3,279.0,4.982
3,329.0,5.672
4,715.0,5.347
4,345.0,4.03
3,310.0,4.648
3,260.0,4.86
4,455.0,5.13
3,332.162,6.15
3,427.086,5.94
4,345.0,4.839
3,415.0,4.56
4,339.0,4.297
4,331.0,4.299
3,450.0,6.0
3,395.0,5.085
3,265.0,4.121
3,319.0,4.311
4,810.352,5.724
3,328.63599999999997,6.05
3,299.0,3.785
4,319.0,4.833
3,299.233,6.05
4,259.0,3.7
3,268.0,5.057
3,290.0,5.37
3,275.0,5.851
3,245.0,5.104
3,235.0,5.0
3,320.0,5.096
3,286.83099999999996,6.05
3,320.0,5.976
4,429.0,3.575
3,342.2,5.8
3,229.0,4.053
3,259.0,4.887
3,320.0,4.267
3,260.0,4.887
5,375.0,3.456
3,380.0,5.156
3,465.0,4.773
3,330.0,5.0
3,305.0,5.083
4,247.7,3.372
5,579.0,4.991
3,310.0,4.777
3,349.0,5.132
3,280.0,4.366
4,448.80699999999996,5.808
4,330.0,4.459
4,350.0,3.5
4,391.276,5.66
3,345.0,4.887
3,285.0,6.038
3,338.694,5.7
4,449.0,4.196
3,195.7,3.558
3,368.0,5.493
4,295.0,4.538
4,289.0,3.4
3,340.0,5.231
3,335.0,4.786
3,305.0,4.919
4,499.0,5.198
3,399.0,4.649
3,364.935,5.58
3,330.0,4.925
3,326.76099999999997,6.05
3,275.397,6.15
4,280.0,2.443
4,462.26300000000003,5.655
4,490.58099999999996,5.849
3,260.0,5.417
3,849.0,6.064
6,890.0,6.138
3,216.0,4.8
4,435.0,5.438
4,369.101,5.76
3,349.0,5.915
3,308.066,6.05
3,355.0,4.494
3,354.48,6.0
4,513.5,5.706
3,360.0,5.651
3,385.0,4.268
6,750.0,4.97
3,301.452,5.511
4,325.0,4.392
4,300.0,4.705
3,399.0,5.134
3,310.0,4.844
3,260.0,4.392
3,325.07,5.81
3,290.0,5.415
4,420.0,4.196
3,340.439,5.56
3,409.401,5.9
4,329.0,4.569
3,344.0,5.513
3,299.0,2.99
3,399.0,5.392
3,270.0,5.882
4,455.0,5.13
4,530.0,5.354
3,260.0,5.417
4,558.0,6.0
4,359.0,4.603
3,482.5,5.079
3,450.0,5.945
4,474.725,5.832
3,279.0,4.982
3,274.0,4.281
4,328.0,4.539
3,260.0,4.392
3,325.983,5.7
3,398.0,4.067
4,400.0,4.545
3,385.0,5.687
3,279.875,6.25
3,320.0,4.776
3,353.395,6.093
4,450.0,3.629
4,425.0,5.0
3,295.21,4.027
3,350.0,5.072
3,329.0,4.985
3,288.488,5.86
3,298.0,4.656
3,298.0,3.386
4,499.0,4.892
3,364.0,5.909
3,310.0,4.844
3,265.0,5.638
3,397.0,4.363
3,298.0,4.656
4,396.97900000000004,5.76
5,690.0,5.0
3,365.0,4.728
3,290.0,5.8
4,365.0,5.119
3,289.0,3.705
3,259.0,3.159
3,360.0,4.675
4,360.0,4.865
