3,269.0,4.891
3,310.0,4.231
3,319.985,6.15
3,210.0,3.933
3,409.0,4.398
3,307.0,4.873
3,259.0,4.887
3,360.0,4.425
3,315.0,6.058
3,400.991,5.717
3,225.0,4.818
4,380.0,4.78
3,217.921,3.694
6,600.0,4.0
3,272.0,5.44
3,267.0,5.621
4,340.0,4.802
3,215.0,3.152
4,305.0,4.919
3,390.0,4.382
3,380.93199999999996,5.94
3,285.0,4.524
4,315.0,3.15
3,307.0,4.723
3,280.0,5.833
5,530.0,6.163
4,715.0,5.5
3,303.779,5.966
3,325.0,5.094
3,364.935,5.589
4,340.0,4.802
3,610.0,5.98
5,760.0,5.556
3,383.14300000000003,5.925
3,225.0,3.555
3,265.0,5.521
3,331.816,5.9
3,245.0,5.104
3,345.62199999999996,5.8
3,310.0,4.557
3,290.0,6.17
4,407.1,5.75
3,350.954,6.156
3,369.0,4.473
3,308.066,6.05
3,324.214,5.71
3,345.0,4.516
3,370.0,5.606
3,328.60699999999997,6.1
3,380.0,5.672
3,339.0,5.485
4,350.0,5.469
3,319.68,6.0
3,330.0,4.074
3,329.0,4.165
3,295.0,4.338
3,280.0,5.477
3,310.673,6.1
3,340.0,5.199
5,690.0,5.0
3,400.0,6.154
4,340.0,4.802
3,299.0,5.436
3,265.0,3.681
3,276.873,6.15
3,269.0,5.604
3,263.0,5.977
3,286.5,5.406
3,325.0,5.078
4,375.0,4.747
4,523.0,5.505
3,245.0,5.072
3,320.0,5.161
3,320.0,5.0
3,307.0,4.73
3,424.098,6.189
3,340.0,5.965
3,368.0,5.493
3,275.0,5.189
3,390.0,5.963
3,170.85,3.33
3,313.585,5.9
4,343.171,5.71
3,229.0,6.026
3,275.397,6.15
3,310.0,4.844
3,298.0,4.783
3,362.34,4.062
3,278.0,5.864
3,234.0,3.337
3,290.58799999999997,6.15
3,295.546,5.966
3,397.0,4.363
4,528.18,6.0
3,394.48699999999997,6.1
3,395.0,5.367
4,349.0,4.716
3,305.0,4.811
3,459.0,4.25
3,326.76099999999997,6.05
4,464.0,5.949
3,371.0,4.077
3,299.0,4.739
3,363.785,5.58
3,363.13300000000004,6.1
4,491.82,6.0
3,360.0,6.122
3,282.839,5.966
4,319.0,5.063
3,359.0,5.279
3,296.56,5.966
4,1000.0,6.024
3,312.0,4.394
3,320.77,5.81
4,360.0,4.865
4,310.0,4.178
5,499.0,3.945
3,312.0,4.875
3,262.0,5.0
3,281.312,5.96
3,305.0,4.067
4,430.0,4.123
3,278.0,4.633
3,330.0,5.5
3,380.0,5.938
3,344.0,5.504
3,329.0,4.387
3,350.0,3.804
3,264.0,3.718
5,319.5,5.071
4,650.0,4.083
3,350.0,5.327
3,315.0,4.922
3,300.0,4.087
4,435.0,3.68
5,776.205,5.497
4,429.0,3.575
3,298.0,4.656
3,280.0,4.321
5,445.0,2.829
3,385.825,6.1
3,310.0,4.769
4,239.9,2.528
4,768.2,4.589
3,295.0,6.146
3,318.0,4.576
3,315.0,5.25
3,380.0,5.672
3,265.0,5.603
3,288.44599999999997,5.966
3,345.0,4.618
3,335.0,5.21
3,199.0,2.895
3,297.0,5.824
3,330.19300000000004,6.1
4,480.0,5.0
3,349.0,5.629
3,324.0,4.765
3,278.0,4.68
4,448.185,5.508
3,243.0,3.797
3,338.8,5.6
3,320.0,5.0
4,495.0,3.808
3,240.0,3.81
4,333.0,5.203
4,449.0,3.621
3,298.0,4.635
4,513.5,5.706
3,419.0,4.604
3,416.42400000000004,6.069
4,443.967,5.723
3,424.958,5.902
3,375.0,4.121
3,245.0,5.104
3,327.0,5.369
3,359.0,5.772
3,364.695,6.15
3,320.0,6.038
3,321.845,5.9
3,326.76099999999997,6.05
4,449.0,3.483
3,305.0,4.552
4,369.0,3.968
3,325.0,4.221
3,319.0,4.431
3,321.0,5.63
4,349.0,4.847
3,389.0,5.059
3,389.0,5.557
3,309.0,4.828
4,419.0,5.238
3,303.08299999999997,5.9
4,350.0,4.375
3,258.0,4.868
3,254.5,5.347
3,308.611,5.966
4,334.97900000000004,4.593
4,350.0,4.73
4,319.0,5.072
3,339.0,5.215
3,245.0,5.072
5,690.0,5.149
4,470.996,5.902
3,324.0,4.765
3,219.99900000000002,4.663
5,475.0,4.318
3,385.825,6.1
3,210.0,4.375
3,365.0,4.803
3,325.0,3.652
3,210.0,4.459
3,290.0,4.462
3,289.0,5.453
3,324.668,5.925
3,303.779,5.966
4,269.0,4.138
4,320.0,4.267
3,245.0,3.769
3,279.0,4.359
3,255.0,5.312
4,755.0,5.247
3,290.0,5.415
4,338.921,6.05
3,580.0,6.17
3,329.0,5.062
3,308.611,5.966
3,299.0,4.746
3,459.0,5.81
3,348.57199999999995,5.9
5,699.0,5.14
3,320.0,5.079
3,384.395,5.994
3,289.0,5.352
3,299.0,5.068
3,330.0,5.5
3,279.0,5.936
3,319.985,6.15
4,380.0,4.756
3,270.0,5.625
3,315.0,4.922
3,210.0,3.889
3,401.695,5.868
3,280.0,4.444
4,289.0,4.225
3,374.73,5.925
3,309.0,4.984
3,278.0,4.633
3,308.0,5.133
3,325.0,4.333
3,319.0,6.019
3,305.44,4.6
3,427.086,5.94
4,467.651,5.724
3,326.64799999999997,5.6
3,330.0,5.077
3,404.99,5.48
3,231.041,5.66
4,304.51599999999996,4.956
4,305.0,4.919
5,377.0,5.095
3,334.06800000000004,6.15
3,335.0,4.745
3,330.0,5.0
4,300.0,3.571
4,465.0,5.95
3,330.38800000000003,5.49
3,255.0,5.312
3,387.05,6.102
3,310.0,4.844
4,611.619,5.872
4,340.0,4.789
3,319.0,4.915
3,299.0,5.537
4,359.9,3.332
3,402.0,5.982
3,415.515,5.902
3,242.0,4.246
3,299.0,5.537
3,355.0,3.944
3,296.56,5.966
5,470.0,3.615
3,409.0,3.437
4,319.999,4.269
3,293.778,5.7
4,349.9,5.184
3,270.0,4.219
3,279.0,4.982
3,357.0,6.103
3,328.60699999999997,6.1
3,394.48699999999997,6.1
3,329.0,5.351
3,290.0,3.556
3,265.0,5.048
4,405.0,5.192
3,380.0,3.878
3,350.0,4.557
3,429.0,5.571
3,275.0,5.851
4,409.0,4.756
3,340.0,5.673
4,570.0,4.672
3,369.0,4.473
3,279.0,5.812
4,450.0,4.412
3,405.0,3.785
3,397.0,4.372
3,268.693,4.313
3,334.06800000000004,6.15
3,247.705,5.35
4,1000.0,6.2
3,339.0,6.108
3,360.0,6.122
4,349.0,4.847
3,325.0,5.328
3,299.233,6.05
3,280.0,4.308
3,310.0,4.777
3,225.0,3.309
3,399.0,5.392
3,329.0,5.351
3,449.0,5.612
4,390.71,5.66
3,380.0,4.81
4,545.0,5.561
4,420.0,3.925
3,305.0,5.545
3,263.0,5.977
4,345.0,4.059
3,299.0,5.23
3,308.0,4.005
3,324.0,4.765
3,333.994,6.2
3,312.362,6.05
4,287.0,3.369
3,263.0,4.235
3,305.0,3.547
3,319.985,6.15
3,273.0,3.456
3,330.0,5.077
3,270.0,4.199
4,298.0,3.973
3,305.0,4.443
4,349.0,5.369
5,549.0,3.389
4,316.0,4.976
3,441.37800000000004,6.2
4,315.0,4.632
3,259.0,4.981
3,355.61800000000005,5.66
3,350.0,4.95
4,349.0,4.685
4,599.0,4.86
4,569.0,5.035
3,368.43300000000005,5.85
3,304.964,5.8
4,513.5,5.706
4,385.0,3.775
3,254.5,4.757
3,339.0,5.322
4,358.787,5.66
3,355.0,3.944
3,337.0,5.617
3,285.0,4.318
3,352.923,6.156
3,318.828,5.904
3,349.0,5.721
4,379.0,4.12
5,399.0,4.273
4,726.73,5.497
3,359.0,4.294
3,250.0,4.464
3,290.0,5.37
3,334.92800000000005,6.05
3,310.693,5.56
3,351.0,5.571
3,529.0,4.898
3,292.518,6.05
3,465.0,5.536
3,488.0,4.0
3,289.0,4.817
4,350.0,4.62
3,199.9,3.178
4,370.0,2.984
3,364.57300000000004,6.048
3,520.0,4.906
3,319.0,4.915
3,349.0,6.123
3,319.0,4.908
5,650.0,5.752
4,380.0,3.707
4,334.63599999999997,4.588
3,309.0,5.116
3,320.698,5.925
4,289.0,3.895
3,223.0,4.551
3,369.0,4.382
5,690.0,5.0
4,338.921,6.05
3,225.0,4.787
3,315.0,4.773
3,335.64599999999996,5.61
3,289.0,4.516
3,350.0,3.517
4,334.755,4.59
3,260.0,4.333
4,479.0,4.79
3,260.0,5.417
3,298.0,4.656
3,320.0,5.161
3,299.0,5.068
4,299.0,3.987
3,240.0,5.418
3,399.0,4.337
4,545.0,4.202
3,392.176,6.102
3,285.0,4.597
5,435.0,4.35
3,354.413,5.9
3,499.0,5.658
3,329.0,5.567
4,349.0,4.716
4,349.0,5.369
3,280.8,4.5
3,320.0,6.038
3,298.0,4.656
4,459.0,5.174
3,369.0,5.784
3,446.0,5.011
3,354.656,5.66
3,245.0,4.804
3,255.0,5.335
3,296.0,3.947
4,408.0,4.295
3,340.0,6.239
3,330.19300000000004,6.1
3,279.0,5.694
3,450.0,4.399
3,279.0,4.478
3,299.0,5.059
3,370.0,5.606
3,359.0,6.19
4,419.0,4.06
4,499.0,4.892
3,535.0,6.114
3,310.0,4.777
4,360.0,4.852
3,316.994,5.81
3,310.0,4.932
3,340.0,4.255
4,414.736,5.62
3,460.0,5.897
3,417.36199999999997,6.1
3,428.405,5.75
3,399.0,4.433
3,277.119,5.86
4,385.0,3.5
4,466.25,6.25
3,359.0,5.279
3,389.0,5.894
3,273.0,4.707
4,319.0,4.253
4,489.74,4.7
3,325.0,4.114
4,330.0,4.648
3,340.0,5.097
3,179.0,3.255
3,465.0,4.773
3,285.0,4.56
5,950.0,5.89
3,339.0,5.845
3,279.0,5.812
4,462.392,5.66
3,320.0,5.195
3,393.0,5.779
5,650.0,4.088
4,370.0,5.211
3,439.0,5.701
3,320.0,5.079
3,199.0,4.234
5,920.0,4.842
3,399.0,5.399
3,396.077,6.156
4,254.0,3.397
4,750.0,5.731
4,490.0,4.118
3,320.0,5.333
3,298.0,6.208
4,420.0,4.2
3,239.0,5.085
3,350.0,5.443
3,300.0,4.769
3,298.0,4.73
4,396.115,5.76
4,498.0,5.082
3,299.0,3.863
3,285.0,5.987
3,229.0,4.321
3,265.0,5.067
4,549.0,6.1
3,300.0,4.762
3,210.0,3.889
3,296.0,5.431
3,285.0,5.938
3,410.0,3.612
5,420.0,4.038
3,350.0,4.487
4,406.25800000000004,5.79
4,335.0,5.403
3,344.101,6.1
3,354.0,5.9
3,305.0,4.856
3,355.0,4.765
4,394.0,3.388
3,289.0,6.149
3,233.0,2.262
3,360.0,5.405
3,340.0,5.239
3,340.51800000000003,5.7
3,323.0,5.981
3,310.0,4.697
3,319.0,4.791
4,249.0,3.33
3,255.0,3.864
3,213.0,3.592
4,385.0,4.583
4,520.0,5.306
3,290.0,5.472
3,315.0,5.0
4,568.0,6.061
4,419.0,5.238
4,369.0,3.949
4,462.472,6.014
3,325.0,5.328
3,269.0,5.075
3,255.0,5.391
6,499.0,4.127
3,309.0,4.754
3,279.0,4.478
3,315.0,4.922
3,299.0,4.6
3,320.0,4.211
3,159.0,2.484
3,370.0,4.731
3,394.48699999999997,6.1
4,369.0,5.014
4,398.0,4.682
3,469.0,5.258
4,327.0,4.606
4,594.0,4.569
4,479.0,4.79
4,299.0,4.607
3,300.0,4.348
3,385.0,4.873
4,436.464,5.963
3,205.0,4.964
3,450.0,4.403
4,699.0,4.369
3,250.0,5.0
10,320.0,2.37
4,399.0,3.826
3,324.043,5.71
3,269.0,3.165
4,359.0,4.838
4,730.0,5.841
5,330.0,3.0
3,295.0,5.0
4,299.0,4.053
3,515.0,5.787
3,310.0,4.769
4,475.0,4.019
4,492.23800000000006,5.859
4,355.0,5.071
5,690.0,5.036
4,420.0,3.559
3,335.0,5.0
4,380.0,3.002
4,421.829,5.65
3,409.0,5.516
4,338.283,5.61
3,284.0,3.595
4,796.0,5.896
3,273.0,4.707
4,409.5,5.25
3,389.0,5.187
4,310.0,3.875
3,280.0,3.581
3,370.0,5.606
3,416.105,5.902
3,439.0,6.014
3,299.9,4.284
4,338.921,6.05
3,354.0,6.148
4,484.131,6.207
3,417.53,6.064
4,449.0,5.056
4,482.92199999999997,5.94
3,250.0,6.25
3,269.0,5.075
3,259.0,5.34
3,275.0,5.189
3,385.0,5.687
3,241.2,4.0
4,390.0,2.998
4,410.0,3.761
4,459.24199999999996,5.931
3,385.0,5.687
3,265.0,4.121
3,289.0,6.021
3,435.0,5.959
3,400.11,6.21
3,419.0,5.372
4,325.0,4.643
3,290.0,5.472
3,338.87699999999995,4.168
4,356.63699999999994,5.66
3,315.198,5.85
3,229.0,4.053
4,359.0,5.107
3,296.56,5.966
4,323.0,4.969
4,662.78,6.2
3,327.916,5.81
3,325.0,4.114
3,419.0,5.372
4,350.0,4.605
3,349.0,5.629
4,508.45099999999996,6.027
3,245.0,5.104
3,289.0,4.446
3,350.0,4.487
3,344.0,5.504
3,255.0,5.312
7,520.0,4.333
4,415.86,5.635
5,328.0,4.539
3,275.0,4.508
3,275.0,5.14
4,349.9,5.108
4,404.91,4.95
4,420.0,3.925
4,749.0,5.762
3,298.0,4.656
3,440.0,5.366
4,510.0,4.386
3,305.0,4.621
3,246.1,5.35
3,328.63599999999997,6.05
3,299.0,5.246
3,255.0,3.984
3,249.0,3.026
3,398.0,5.914
3,474.0,6.0
3,260.0,4.906
3,289.0,3.696
4,347.0,4.715
3,219.0,4.591
3,373.0,6.217
3,448.0,4.384
5,595.0,4.295
3,399.0,4.926
3,359.0,6.085
3,335.0,4.745
3,332.162,6.15
5,449.0,4.902
3,299.0,4.746
3,286.83099999999996,6.05
3,295.0,5.673
3,298.0,4.656
4,361.152,5.76
3,450.0,5.294
3,340.464,6.15
3,305.0,4.841
4,345.0,3.108
3,362.6,5.578
4,499.0,4.193
4,599.0,5.582
3,285.0,5.938
4,239.0,3.23
3,375.63,5.7
5,530.0,5.699
3,396.0,5.508
3,345.0,6.053
3,295.0,4.609
3,439.0,3.991
3,299.0,5.059
4,369.0,4.612
3,345.0,4.8
3,300.0,5.008
4,438.525,4.968
3,334.509,4.956
5,595.0,4.407
3,325.0,5.078
4,670.0,5.214
3,330.0,5.077
3,315.0,4.922
3,199.0,3.618
4,395.0,3.911
3,281.313,6.25
3,298.0,4.806
3,364.695,6.15
3,324.0,4.985
3,269.0,4.138
3,323.91700000000003,6.05
3,390.0,4.149
3,325.0,5.0
3,298.526,5.8
3,274.994,5.96
3,278.0,4.149
3,319.0,5.105
3,388.369,5.754
3,265.0,4.141
3,439.154,5.659
4,416.5,5.0
3,430.0,5.583
3,370.0,4.022
4,450.0,5.625
3,312.442,6.1
4,477.36300000000006,5.844
3,343.0,5.444
3,295.0,4.609
3,358.765,6.05
3,295.068,5.966
5,470.0,3.615
4,455.0,5.13
3,424.85900000000004,5.901
4,330.0,5.085
3,337.0,5.712
3,299.0,3.738
3,347.875,6.102
3,400.0,5.78
4,217.7,2.963
5,800.0,5.594
4,319.0,3.467
3,560.0,5.338
3,280.0,5.833
4,380.0,3.571
3,352.691,5.925
3,274.0,4.47
3,279.0,5.264
3,325.0,5.0
3,347.645,5.75
3,390.0,5.132
4,350.0,3.5
4,330.0,4.583
3,350.0,5.385
3,319.0,4.311
4,318.0,4.892
3,350.0,4.487
3,337.0,5.591
3,404.0,5.185
4,470.0,4.123
4,450.0,5.294
4,370.0,3.854
5,328.0,4.539
3,325.0,5.328
3,325.0,5.242
3,315.0,5.348
3,311.76599999999996,5.71
3,365.0,3.318
3,311.76599999999996,5.71
4,349.0,4.895
4,314.0,4.486
3,343.04,5.083
3,325.0,5.0
3,289.0,4.188
3,344.0,5.504
4,470.0,4.757
3,278.0,4.633
3,285.0,5.377
3,385.0,5.066
3,250.0,5.208
3,360.0,5.95
3,350.0,4.522
3,289.0,4.632
3,335.0,5.715
3,279.0,5.936
4,450.0,5.422
3,399.0,4.483
4,372.0,2.862
3,338.0,4.328
3,289.0,4.819
3,325.0,5.008
3,299.0,4.746
3,315.0,4.846
3,379.0,3.867
3,350.0,3.5
3,550.0,5.462
4,399.0,5.0
3,360.0,4.425
3,315.0,3.982
3,308.94,6.0
3,282.686,5.86
3,308.611,5.966
5,690.0,5.044
3,455.0,4.009
5,800.0,5.594
